@relation segment

@attribute original numeric
@attribute Mean_1.0 numeric
@attribute Variance_1.0 numeric
@attribute Difference_of_Gaussian_1.0_2.0 numeric
@attribute Mean_2.0 numeric
@attribute Variance_2.0 numeric
@attribute Difference_of_Gaussian_1.0_4.0 numeric
@attribute Difference_of_Gaussian_2.0_4.0 numeric
@attribute Mean_4.0 numeric
@attribute Variance_4.0 numeric
@attribute Difference_of_Gaussian_1.0_8.0 numeric
@attribute Difference_of_Gaussian_2.0_8.0 numeric
@attribute Difference_of_Gaussian_4.0_8.0 numeric
@attribute Mean_8.0 numeric
@attribute Variance_8.0 numeric
@attribute class {Mitochondria,Background}

@data
87.666819,94.838901,521.878506,-15.669022,96.448682,534.32208,-35.018584,-19.349562,79.814414,1153.598465,-42.591865,-26.922844,-7.573281,59.108547,1743.747891,Background
55.027988,66.6001,1057.785308,2.865636,78.863236,1604.580075,-13.01576,-15.881396,78.940154,1472.738775,-27.282931,-30.148568,-14.267171,61.355545,1445.703658,Background
22.583458,41.066759,874.959355,17.793834,62.532102,1397.466191,6.213655,-11.580178,75.686824,1453.376622,-10.167044,-27.960878,-16.3807,62.973504,1372.899621,Background
10.194159,31.916467,609.756093,22.609856,56.897317,1210.902493,12.87278,-9.737076,73.955395,1381.610578,-4.131406,-26.741262,-17.004186,63.697764,1355.227477,Background
0,1.016605,31.214762,10.326582,3.775554,119.598595,29.053209,18.726628,13.136357,802.422201,38.751282,28.424701,9.698073,32.557898,2181.454238,Background
0,0,0,9.279541,1.108972,32.108856,30.657209,21.377667,8.366292,394.139415,41.589275,32.309735,10.932068,32.048552,2120.327106,Background
0,0,0,7.877458,0,0,31.239871,23.362414,5.087876,140.691662,43.048117,35.170661,11.808247,31.984884,2117.508946,Background
0,0,0,7.65761,0,0,32.640233,24.982625,5.5553,139.030212,44.414086,36.756477,11.773852,34.152837,2364.859326,Background
0,0,0,8.587471,0,0,33.887862,25.300392,6.923959,213.505551,45.007655,36.420186,11.119793,36.045883,2573.588691,Background
0,0,0,9.74872,0,0,35.215709,25.466989,8.590676,302.597163,45.564145,35.815426,10.348436,38.066747,2802.107465,Background
0,0,0,13.07838,0.025639,0.102558,38.150651,25.072271,13.340603,597.823637,46.49963,33.42125,8.348979,42.14954,3259.224598,Background
0,0.066675,0.266699,15.64506,0.448754,6.402416,39.214489,23.56943,17.957067,945.624277,46.355309,30.71025,7.14082,43.730032,3449.919176,Background
0,0.333337,1.33335,17.150081,1.628223,29.547362,39.900011,22.74993,21.447855,1212.186066,45.744016,28.593935,5.844005,45.789619,3654.573492,Background
2.666992,5.066895,124.630447,18.333761,7.128357,209.330228,38.86374,20.529979,28.157587,1807.534773,42.073093,23.739331,3.209352,49.786893,3955.955259,Background
12.000122,11.333411,307.661191,16.775423,11.25646,345.152593,36.246133,19.47071,30.893817,2104.226282,38.15145,21.376027,1.905316,51.977085,4092.196216,Background
20.000448,15.689118,425.304532,14.663853,13.795001,413.358984,33.157474,18.493621,31.899944,2300.566764,34.948117,20.284263,1.790642,52.047882,4071.740793,Background
29.66745,21.794867,487.479735,13.016397,16.671105,449.361411,30.617861,17.601464,34.176752,2542.122308,31.204664,18.188265,0.586801,54.148928,4197.292349,Background
23.333923,19.783637,425.708518,15.145435,15.730882,408.44548,32.697563,17.552128,35.574205,2585.056787,32.249662,17.104225,-0.447904,55.885229,4296.608845,Background
26.666473,21.783243,414.374554,15.17511,16.243549,405.45237,32.397504,17.222395,37.065047,2719.874728,30.909818,15.734707,-1.487688,57.701913,4415.953411,Background
27.639472,21.066929,441.832507,16.333982,16.303469,430.53283,33.419224,17.085242,38.231322,2797.008542,31.065625,14.731642,-2.3536,59.158287,4500.13429,Background
5.52749,9.999868,284.139092,24.371325,14.183666,377.602176,41.138551,16.767226,41.354714,2859.478363,37.041733,12.670407,-4.096819,61.477172,4587.288434,Background
0,6.583304,222.499183,27.187277,12.694284,376.596417,44.218288,17.031012,41.919897,2860.929522,39.590167,12.40289,-4.628121,62.339386,4629.462658,Background
0,4.25,111.699996,28.877427,11.480769,379.032055,46.170814,17.293387,42.159342,2808.145691,41.163217,12.28579,-5.007597,62.956096,4660.743286,Background
0,2.94996,51.498161,30.27838,11.980784,411.763825,46.914496,16.636116,43.580631,2817.159516,41.233828,10.955449,-5.680667,63.723657,4684.120546,Background
0.388841,2.238719,47.739651,31.204544,9.724037,358.545224,48.455595,17.251052,42.934541,2705.813659,42.724537,11.519993,-5.731058,64.006826,4677.687806,Background
1.166595,5.183188,128.960593,29.856219,14.762623,705.511326,45.270027,15.413807,44.844229,2853.967434,38.94467,9.088451,-6.325356,64.498533,4663.623028,Background
0,3.888841,40.832834,30.02425,14.281955,664.008255,45.917138,15.892888,43.573437,2778.514314,39.791468,9.767218,-6.12567,64.483775,4620.154447,Background
1.944278,8.505167,233.114909,27.505372,20.811412,1084.900304,41.149493,13.644121,45.774741,2926.873756,34.515821,7.010449,-6.633671,64.687516,4575.562038,Background
5.833191,16.183099,601.380835,23.301955,29.743243,1682.423276,33.942945,10.64099,48.768095,3109.549978,26.775992,3.474037,-7.166953,64.682836,4505.821904,Background
5.833405,18.716861,686.366378,20.924321,31.948958,1754.989245,31.349092,10.424771,47.783047,2999.844384,24.677417,3.753097,-6.671674,64.013302,4411.100928,Background
10.054908,22.293865,690.84587,18.206314,33.561434,1661.450822,28.393725,10.18741,46.701839,2870.541467,22.380098,4.173784,-6.013626,63.085258,4297.676259,Background
7.888587,17.432816,447.490046,19.780369,27.076317,1209.880523,32.567296,12.786925,42.869649,2594.180563,27.587614,7.807244,-4.979681,62.352978,4270.953019,Background
20.666565,28.099695,783.075802,14.476401,36.050875,1678.799273,23.85272,9.376318,46.243362,2766.783758,18.544752,4.06835,-5.307968,61.880453,4160.74982,Background
19,23.1,523.075005,16.120971,29.384615,1225.288483,27.959676,11.838704,42.521978,2504.722992,23.680439,7.559467,-4.279237,61.058055,4134.80304,Background
28.666962,31.900269,730.631336,11.84928,37.128441,1598.56912,20.556718,8.707438,45.631963,2679.001931,16.025608,4.176328,-4.531111,60.493935,4021.380348,Background
29.194044,31.866185,535.746051,11.24534,36.540084,1365.014705,19.38633,8.14099,45.107504,2606.945963,15.737775,4.492435,-3.648555,58.807284,3869.482104,Background
33.249557,38.599646,842.627169,7.921997,44.647155,1718.728272,12.297426,4.375429,49.18394,2807.731407,8.378904,0.456907,-3.918522,57.917719,3740.643508,Background
37.305071,45.333107,1149.508286,4.598653,52.754225,2072.441838,5.208521,0.609868,53.260376,3008.516851,1.020033,-3.57862,-4.188488,57.028154,3611.804912,Background
27.888435,40.755,1015.087503,6.115093,52.217336,1869.634622,5.847858,-0.267236,53.168449,2933.848089,2.584682,-3.530412,-3.263176,54.834106,3433.885632,Background
32.332947,46.399598,1268.892886,3.02134,59.371395,2093.934968,-1.092173,-4.113512,56.986027,3020.275841,-4.624646,-7.645986,-3.532474,53.738924,3326.723609,Background
0.333313,2.066589,39.997755,24.299494,7.852489,196.201852,41.261559,16.962066,32.465165,955.789927,37.047149,12.747655,-4.214411,53.441457,1920.81421,Background
0,1.683441,23.502478,23.914913,7.878359,172.660736,41.528296,17.613384,31.771053,877.154809,37.779336,13.864423,-3.748961,53.284939,1898.549464,Background
0,2.349966,35.499128,24.110396,10.59616,235.669958,40.625804,16.515409,34.115461,950.461535,36.676794,12.566397,-3.949012,53.487674,1926.860267,Background
15.695128,20.172778,501.939584,17.131579,24.964094,739.796335,28.005568,10.873989,42.110293,1411.495547,22.946431,5.814852,-5.059137,55.133812,2038.341632,Background
87.639477,73.478256,808.496598,-9.933324,59.532389,1360.626792,-8.877807,1.055517,52.341836,1984.871837,-14.826029,-4.892706,-5.948223,55.524929,2102.983143,Background
94.75,81.099998,887.350006,-13.857401,66.634616,1324.990387,-14.863575,-1.006174,54.593407,1976.952057,-20.736116,-6.878716,-5.872541,54.91074,2112.372986,Background
106.584183,89.145084,1027.054726,-17.289854,72.011068,1485.551289,-20.96683,-3.676976,57.096112,1941.872907,-26.383657,-9.093803,-5.416827,53.50019,2114.572551,Background
66.249741,61.855401,1769.583672,0.159369,58.463624,1874.547554,-2.226703,-2.386072,59.685905,2055.364546,-8.892223,-9.051592,-6.665519,54.899511,2145.012471,Background
52.417282,52.733745,1727.846132,5.047953,54.436087,1876.888603,2.509349,-2.538604,60.016464,2016.244999,-3.730672,-8.778626,-6.240022,54.306696,2132.024257,Background
32.25,39.199999,1307.099976,12.98894,48.230769,1710.483948,11.39503,-1.593909,60.642857,2098.771118,4.639259,-8.349681,-6.755772,55.27286,2129.166016,Background
14.2494,29.021898,979.524667,17.712136,44.743487,1582.607422,16.518106,-1.19403,60.278983,2023.862829,10.348195,-7.363941,-6.169911,54.626168,2109.52992,Background
9.278141,26.861396,872.430439,17.604912,44.773743,1451.914126,16.511876,-1.093036,59.250302,1971.288834,10.990763,-6.614149,-5.521113,53.882843,2080.301563,Background
17.5,32.55,835.774994,12.985259,47.807693,1259.189117,11.660074,-1.325185,57.604396,1976.596161,6.830499,-6.15476,-4.829576,53.200653,2043.305511,Background
22.61122,37.127901,687.224313,8.968614,50.36332,1027.701414,7.687281,-1.281333,55.733762,1990.343942,3.607426,-5.361188,-4.079855,52.578638,2010.652251,Background
47.000488,52.033558,500.112844,-0.200661,54.153908,761.50377,-0.36672,-0.166059,51.918495,2049.595325,-3.776893,-3.576232,-3.410173,52.235641,1967.983229,Background
65.05564,58.250041,236.47882,-4.131028,52.05133,721.350156,-3.364707,0.766321,48.310493,1947.71473,-5.05741,-0.926382,-1.692703,49.998789,1890.707944,Background
36.666443,38.999853,647.615473,5.594686,40.538342,891.745042,8.27713,2.682443,45.799395,1775.744372,8.277648,2.682962,0.000519,46.862723,1782.834268,Background
15.832916,24.216452,463.608158,12.180294,30.346069,651.181578,17.291857,5.111563,41.978949,1528.12541,18.332131,6.151837,1.040274,44.932346,1696.177032,Background
17.611504,20.828048,156.588818,9.103493,23.51722,204.918698,15.894024,6.790531,34.17453,867.83854,19.912367,10.808874,4.018343,39.332074,1277.982139,Background
31.416763,26.78342,134.315926,1.220648,23.109045,220.926231,9.746517,8.525869,25.942365,584.707317,15.715474,14.494826,5.968957,35.460593,1050.908863,Background
1.944349,4.711055,59.5211,11.38498,8.735039,171.995702,23.226278,11.841298,19.510123,444.0834,29.846943,18.461963,6.620664,32.960193,849.786851,Background
3.167053,6.089175,130.8465,9.38697,8.008712,247.280906,21.414537,12.027566,14.873365,336.433546,27.704376,18.317407,6.28984,30.344592,655.439109,Background
11.500305,15.633496,107.575483,4.317599,21.008546,163.882765,6.697867,2.380268,25.10316,219.342461,9.682252,5.364653,2.984385,26.942443,489.620201,Background
27.750046,25.883352,117.783972,-0.67506,23.961538,167.229977,0.640839,1.315899,23.125444,214.261346,2.510735,3.185795,1.869896,25.507861,435.523692,Background
1.666687,8.250003,152.906889,9.124451,14.99356,242.739358,9.965105,0.840654,23.952376,282.427474,11.184355,2.059903,1.21925,24.053189,424.495756,Background
41.333435,39.700079,144.575539,-10.271263,36.641078,222.55683,-15.724099,-5.452836,26.065944,310.21942,-13.550875,-3.279613,2.173224,19.811581,381.810209,Background
23.861118,20.627727,37.161166,-3.585633,19.418747,51.503576,-4.359434,-0.773802,14.638539,180.807108,2.091872,5.677505,6.451307,13.298957,314.061437,Background
2.416641,4.916641,93.94852,-0.027293,7.083305,182.786939,3.19164,3.218933,6.346145,202.529852,14.986839,15.014131,11.795198,6.864759,166.701687,Background
0,0,0,1.013733,0,0,8.071766,7.058033,0.741145,5.651481,22.363033,21.3493,14.291267,6.057656,175.837675,Background
0,0,0,0.286393,0,0,6.506299,6.219906,0.043956,0.173871,21.974669,21.688276,15.46837,4.033258,102.13311,Background
0,0,0,0.266709,0,0,6.907695,6.640987,0.014651,0.057953,22.712513,22.445804,15.804818,4.324918,107.944977,Background
2.833282,6.866608,55.415329,3.379642,11.974309,131.302604,0.94004,-2.439602,14.495403,143.4215,0.892573,-2.487069,-0.047467,10.607402,131.46295,Background
12.750038,14.550032,104.866449,-1.308828,15.500016,133.646224,-3.392844,-2.084016,13.233515,132.671065,-3.243207,-1.934379,0.149637,10.640663,130.189487,Background
1.499908,2.783273,27.199634,4.17333,4.025597,48.12542,7.809445,3.636116,7.976198,112.744836,9.690377,5.517047,1.880931,11.429976,173.09963,Background
1.666626,1.483307,8.183173,1.621083,0.942301,6.519172,7.651227,6.030143,3.011879,61.65599,14.457291,12.836208,6.806065,7.240426,140.605875,Background
9.25,8.1,93.525001,1.398785,7.75,99.814102,4.610632,3.211847,9.126373,113.467033,10.187152,8.788367,5.57652,11.988026,234.712845,Background
1.250168,2.850188,29.80221,5.787696,5.540735,76.585868,9.248707,3.461011,11.851071,232.505362,13.479166,7.69147,4.230459,14.638275,288.588502,Background
2.25,4.45,51.700002,5.003242,7.173077,101.041666,8.049495,3.046253,12.43956,252.57436,12.070413,7.067171,4.020918,14.872279,294.666992,Background
3.750046,6.816739,80.767556,3.666051,9.185959,128.241215,6.068604,2.402554,13.058627,266.5686,9.861253,6.195202,3.792648,14.809384,291.370881,Background
6.250153,8.250126,95.001432,2.791592,9.651786,121.982337,5.010333,2.218741,12.903552,259.218354,8.760368,5.968775,3.750034,14.625377,285.990132,Background
22.333191,17.566638,111.5154,-2.463694,14.205172,107.221468,-1.251216,1.212478,11.819652,194.372648,0.885779,3.349472,2.136994,14.024083,287.719773,Background
26.055539,19.700051,190.142512,-0.93141,16.773576,174.501126,-1.842297,-0.910886,17.140832,223.766705,-3.162723,-2.231313,-1.320427,16.596859,343.76038,Background
36.750038,38.233368,72.308332,-6.979824,38.884639,111.25746,-18.85706,-11.877236,32.236262,299.43392,-24.853607,-17.873782,-5.996546,18.291602,333.433556,Background
0,3.7,43.583412,5.065925,9.391022,135.466121,3.263299,-1.802626,14.332417,268.034593,3.011426,-2.054499,-0.251874,11.24976,221.576417,Background
16.750336,14.250214,130.548786,-2.23256,12.025719,130.775361,-2.953989,-0.721428,10.101617,125.512175,-1.926009,0.306551,1.02798,9.192177,184.594245,Background
21.916618,19.499967,84.467116,-6.782295,16.096136,133.108036,-8.813151,-2.030856,9.71519,126.732187,-6.857927,-0.075632,1.955224,8.10849,152.555521,Background
2,1.85,6.25,1.821673,1.365385,6.621795,6.403086,4.581414,2.42033,32.111478,9.776502,7.95483,3.373416,7.943759,175.4039,Background
0.555528,1.26664,12.077319,5.84471,3.143148,41.423685,11.033697,5.188986,8.914234,131.563494,10.968842,5.124131,-0.064855,15.673832,324.810256,Background
11.83316,18.933258,169.333572,0.772316,25.448705,222.210754,-3.496539,-4.268855,24.001827,253.672594,-6.829691,-7.602007,-3.333152,18.567017,347.804938,Background
24.833323,26.049994,187.476333,-1.000196,28.91028,281.346846,-6.921027,-5.920831,26.861749,353.541149,-11.479174,-10.478978,-4.558147,20.129818,348.186658,Background
35.38932,36.239126,413.540922,-5.10604,35.856938,440.159419,-13.147876,-8.041836,29.949061,408.779725,-18.791613,-13.685573,-5.643737,21.81979,359.21386,Background
50.916641,47.67227,271.50087,-9.548309,44.091972,321.562473,-18.928235,-9.379926,33.021097,378.536139,-26.230303,-16.681994,-7.302068,26.074409,452.497998,Background
55.25,52.299999,47.924999,-9.732234,49.019232,63.378206,-21.26685,-11.534616,38.554944,371.740227,-29.787515,-20.055281,-8.520664,28.397677,522.039619,Background
74.5,68.199999,960.75,-18.708232,59.115386,1107.519241,-31.104282,-12.39605,40.186814,874.567276,-37.994087,-19.285856,-6.889806,28.612845,643.009293,Background
0,4.199997,95.40005,17.602814,9.134622,213.34426,25.365131,7.762316,28.412091,1032.367135,23.145502,5.542687,-2.219629,36.860541,1182.230794,Background
16.666768,19.305639,456.821833,14.416954,21.807765,529.870336,17.657528,3.240575,37.876727,1736.745673,14.140075,-0.276879,-3.517454,40.974418,1693.007569,Background
16.75058,20.300378,411.61016,14.721511,22.872075,551.910835,17.314828,2.593317,39.290432,1759.991466,13.505023,-1.216488,-3.809805,41.813151,1784.716627,Background
10.000122,15.050131,342.361649,17.148252,18.705242,481.172814,21.447468,4.299217,37.252801,1671.454424,17.744739,0.596487,-3.70273,41.519242,1737.788853,Background
6,10.75,233.775002,18.955549,14.961538,384.394224,24.636101,5.680552,35.472527,1557.88327,21.068887,2.113338,-3.567214,41.178883,1685.315369,Background
0,7.08316,185.453808,15.632936,13.640813,362.022887,22.499895,6.866959,29.007338,882.189355,19.815419,4.182483,-2.684476,37.773264,1278.25585,Background
45.499695,44.499658,192.720947,-7.796268,42.647144,489.814379,-10.319371,-2.523102,32.806719,721.588697,-12.990653,-5.194385,-2.671282,32.760571,1021.955107,Background
53.833191,53.383185,123.359172,-12.555972,51.99342,267.200253,-19.792768,-7.236796,36.371719,657.106051,-22.801941,-10.245969,-3.009173,30.726575,906.126366,Background
54.583359,54.516672,103.084154,-13.006977,53.788437,204.254673,-21.557012,-8.550035,37.597032,640.505928,-24.719511,-11.712534,-3.162499,30.141162,868.182225,Background
54.944436,56.349966,48.966467,-13.220898,58.196551,91.77029,-25.684878,-12.46398,41.760047,629.436598,-29.442891,-16.221993,-3.758014,28.303757,755.196658,Background
53.833298,56.449972,49.166479,-12.989892,58.205108,73.151579,-25.877741,-12.887849,42.232592,626.717916,-29.840039,-16.850147,-3.962299,27.942676,732.054964,Background
62.25,59.550001,60.624999,-13.164444,57.173077,102.842948,-26.87494,-13.710496,42.766484,649.314468,-31.357277,-18.192834,-4.482338,26.996734,670.334808,Background
54.666748,50.21679,216.030094,-7.880407,48.072784,234.980151,-18.688973,-10.808566,39.541272,655.669975,-23.605004,-15.724597,-4.916032,27.99473,653.504326,Background
43.000122,44.083426,171.500635,-5.707266,46.070585,211.734055,-15.400643,-9.693377,38.329712,647.454665,-20.27257,-14.565304,-4.871927,28.268737,648.622331,Background
39,41.05,150.499996,-4.536361,43.673077,209.163464,-13.121819,-8.585458,36.956043,612.994751,-18.098258,-13.561898,-4.97644,28.592888,639.908981,Background
35.000244,38.016852,129.50128,-3.365562,41.275787,206.593107,-10.843202,-7.47764,35.5825,578.537992,-15.924146,-12.558583,-5.080943,28.91701,631.196429,Background
33.666768,38.316762,81.968486,-4.173401,42.049269,156.070678,-11.569543,-7.396141,35.200342,600.521173,-16.449743,-12.276342,-4.8802,28.793645,635.832266,Background
70.5,70.049999,617.024994,-11.478376,67.826922,1256.04808,-21.597424,-10.119047,55.01923,1871.987488,-33.418476,-21.9401,-11.821053,47.590712,2516.574036,Background
94.75,89.450001,675.324997,-17.13249,83.115383,1166.817322,-30.949921,-13.81743,64.403846,2075.093689,-46.28618,-29.153689,-15.336259,54.73222,2605.450134,Background
88.5,85.799999,219.999994,-13.080894,82.115383,642.608978,-26.698196,-13.617302,66.967033,2169.557739,-43.242836,-30.161942,-16.54464,57.269957,2508.114258,Background
81.5,78.099998,221.699998,-6.430286,76.23077,410.256409,-19.192047,-12.761761,69.337912,2043.48175,-36.734742,-30.304456,-17.542695,59.968432,2397.478882,Background
55,62.700001,264.900002,3.314762,71.73077,452.884598,-8.198286,-11.513048,71.478024,1771.515259,-26.464973,-29.779736,-18.266687,61.906385,2217.759766,Background
77,75.900002,628.850006,-0.526714,76.807693,732.288483,-12.398659,-11.871944,74.21978,1271.632141,-32.237499,-31.710785,-19.83884,65.395504,2061.060364,Background
101,89.400002,720.799988,-6.611771,80.92308,1032.576904,-19.01181,-12.40004,74.78022,1121.151123,-39.37883,-32.767059,-20.36702,67.506531,1920.468384,Background
76.75,86,703.624985,-5.050758,91.673079,915.39743,-21.798773,-16.748014,83.1511,964.620712,-43.313272,-38.262513,-21.514499,68.849056,1776.003021,Background
106,101.800003,531.200012,-9.451042,99.384613,837.589722,-31.587265,-22.136223,91.109894,942.032227,-53.847034,-44.395992,-22.259769,70.280113,1626.079834,Background
96,97,483.200012,-6.65493,99.384613,687.423065,-30.011791,-23.356861,93.659344,834.24408,-52.539469,-45.884539,-22.527678,70.508705,1589.37384,Background
67,84.400002,157.300003,-0.034698,98.307693,312.230774,-24.532745,-24.498047,97.010986,607.922119,-47.267513,-47.232815,-22.734768,70.346878,1527.000122,Background
93.5,94.599998,62.099998,-4.775959,95.115387,288.173065,-24.939442,-20.163483,89.417583,633.007324,-47.32177,-42.545811,-22.382328,71.64296,1544.265442,Background
67,73.800003,509.200012,4.602364,80.846153,765.307678,-11.812378,-16.414742,82.285713,1069.495239,-32.739174,-37.341537,-20.926796,68.625542,1763.234619,Background
67,76.200001,694.399994,1.068855,86.73077,881.467957,-20.898451,-21.967306,86.554943,1381.104492,-38.644785,-39.71364,-17.746334,62.297533,2093.397461,Background
108,102.799999,280.649994,-15.588104,98.307693,539.544876,-39.283625,-23.69552,84.038464,1460.8573,-54.474215,-38.88611,-15.19059,57.677069,2210.642334,Background
